,ZCR,Energy,Centroid,Variance,Skewness,Kurtosis,Label
84,0.0100907031447,372.167694092,0.0364350378513,0.00504789082333,4.69821023941,28.7225780487,0.0
85,0.0375283434987,27.3821277618,0.0519305877388,0.00354740931652,3.51698160172,21.3130340576,0.0
86,0.0184807255864,4.17529535294,0.0293729137629,0.00310515868478,9.22857666016,106.352920532,0.0
87,0.042403627187,0.636538684368,0.0639673545957,0.0178900938481,4.91467475891,25.6974563599,0.0
88,0.0392290242016,5.33603334427,0.0884558558464,0.00968253146857,1.39672029018,1.88220596313,0.0
89,0.0463718809187,96.5654296875,0.187950462103,0.0433642864227,1.08641028404,-0.0461421012878,0.0
90,0.0192743763328,144.159179688,0.0539622269571,0.00694398907945,2.88999605179,11.3526859283,0.0
91,0.0596371889114,226.65838623,0.0949968323112,0.00526612019166,1.66856193542,4.88783884048,0.0
92,0.0295918360353,157.147323608,0.0561571903527,0.00544304819778,2.69761109352,10.0282926559,0.0
93,0.0154195008799,50.925491333,0.0560580343008,0.00894802529365,2.49653911591,7.07505512238,0.0
94,0.0226757377386,34.7195968628,0.04088935256,0.00418278342113,6.09443902969,55.5595588684,0.0
95,0.0370748303831,20.5298538208,0.0621242746711,0.00481916265562,2.92505788803,15.0113239288,0.0
96,0.0342403613031,63.3256912231,0.0787212252617,0.0135648427531,2.7385892868,7.68734359741,0.0
97,0.0446712002158,10.333776474,0.0626486986876,0.00578074948862,4.85841274261,30.6503181458,0.0
98,0.0412698425353,1067.23950195,0.189065232873,0.0528183840215,1.17483711243,0.0837862491608,0.0
99,0.0791383236647,30.222984314,0.1063176319,0.00726075889543,2.92597079277,12.4147901535,0.0
100,0.0314058959484,65.3585739136,0.045060493052,0.00277361599728,5.44159507751,47.315738678,0.0
101,0.0212018135935,40.2051620483,0.0382606238127,0.00221555796452,5.85552549362,59.9823684692,0.0
102,0.0351473912597,18.2225055695,0.0484146215022,0.00440643448383,6.29030990601,50.2054023743,0.0
103,0.0408163256943,25.3375587463,0.0813088268042,0.00778086297214,2.2351231575,8.20799541473,0.0
104,0.0132653061301,26.3339099884,0.115268282592,0.0381774939597,2.12191939354,3.79764938354,0.0
105,0.0339002273977,136.98374939,0.102172009647,0.0177346821874,1.95873606205,3.53632164001,0.0
106,0.0281179137528,2.29328227043,0.052444934845,0.00439627515152,5.90839099884,50.1108512878,0.0
107,0.0378684811294,46.4198493958,0.0560884550214,0.00307483272627,2.50242424011,12.0382213593,0.0
108,0.0256235823035,6.10431098938,0.0334065966308,0.00140555924736,7.14614582062,107.753005981,0.0
109,0.0376417227089,80.0127258301,0.0572840236127,0.00273718661629,4.95147132874,43.3792610168,0.0
110,0.0216553285718,68.2283706665,0.0454469993711,0.00873505603522,5.44117355347,31.8429145813,0.0
111,0.0184807255864,105.686668396,0.0317314602435,0.00199980963953,5.89474201202,58.2237739563,0.0
112,0.0132653061301,0.0482653677464,0.0682336241007,0.0249489266425,3.2267510891,10.0039892197,0.0
113,0.0184807255864,71.197807312,0.123084671795,0.0372567437589,1.96399998665,3.0687623024,0.0
114,0.0308390017599,14.3011331558,0.0509608797729,0.00485697947443,3.81972575188,20.6834526062,0.0
115,0.0642857179046,577.875183105,0.155546277761,0.0303899403661,1.34429550171,1.36926317215,0.0
116,0.0339002273977,45.561126709,0.0447102673352,0.00208904850297,4.79934549332,45.2325515747,0.0
117,0.0307256244123,19.9745140076,0.0449806898832,0.00353627814911,4.9638876915,36.0095787048,0.0
118,0.0663265287876,39.1017913818,0.227400124073,0.0564174391329,0.856939792633,-0.438362836838,0.0
119,0.0287981852889,7.24042654037,0.103597261012,0.0305751599371,2.67591357231,6.62462329865,0.0
120,0.0373015888035,35.3961029053,0.134351044893,0.0283965878189,1.40299141407,1.01101493835,0.0
121,0.0286848079413,94.6613693237,0.204748034477,0.0450198128819,0.745361804962,-0.761267662048,0.0
122,0.0289115644991,111.340126038,0.0517496839166,0.00545591767877,5.00779342651,32.3019142151,0.0
123,0.0243764165789,1.58208918571,0.0523222088814,0.00962869822979,4.69338417053,25.0824279785,0.0
124,0.0227891150862,62.4701385498,0.0807820335031,0.0181719511747,2.29317545891,4.67408418655,0.0
125,0.0265306122601,29.1314105988,0.0453902855515,0.00316734006628,4.65035057068,33.9636802673,0.0
126,0.0399092957377,33.4212379456,0.0619521774352,0.00470181461424,5.03724765778,37.2724685669,0.0
127,0.0462585017085,342.191986084,0.121403478086,0.0155889848247,1.49554073811,3.41693115234,0.0
128,0.0246031749994,18.3199329376,0.0498189926147,0.00600379751995,4.38059329987,26.6716442108,0.0
129,0.0309523809701,16.6238212585,0.0395818725228,0.00257498631254,6.17781066895,62.1390151978,0.0
130,0.0367346927524,194.225418091,0.134880021214,0.0314011126757,1.23281800747,0.347660064697,0.0
131,0.0255102049559,37.0827789307,0.0401604473591,0.00197349139489,3.37986779213,26.8292236328,0.0
132,0.0195011328906,17.326713562,0.0364539399743,0.00478921085596,6.25396156311,48.0017700195,0.0
133,0.0190476197749,1.64235806465,0.0366744175553,0.00431915652007,6.35191679001,55.5708618164,0.0
134,0.0329931974411,28.8528270721,0.102740243077,0.0200180411339,1.93622457981,3.6561422348,0.0
135,0.0156462583691,1.06716692448,0.05314290151,0.01702901721,4.41926908493,20.3207740784,0.0
136,0.0223356001079,16.9078407288,0.0377627313137,0.00270921853371,4.19620800018,31.8458595276,0.0
137,0.0539682544768,78.675743103,0.124747946858,0.0201507303864,1.77170097828,2.93345546722,0.0
138,0.0443310663104,5.25017690659,0.0770943388343,0.0076278927736,2.52497696877,9.48428821564,0.0
139,0.0309523809701,7.6686668396,0.0472414270043,0.0042254277505,4.09670734406,25.9886169434,0.0
140,0.0358276627958,0.131671100855,0.0525279156864,0.0132170012221,5.0327963829,26.8203697205,0.0
141,0.0427437648177,17.7302970886,0.0557276904583,0.00337473116815,3.53129720688,21.8242282867,0.0
142,0.0242630392313,43.2526512146,0.0439230874181,0.00271774758585,3.45378804207,21.6703567505,0.0
143,0.0649659857154,499.993041992,0.168271362782,0.035142865032,1.30789887905,1.11548376083,0.0
144,0.0235827658325,0.414437562227,0.0636207833886,0.0215231366456,4.0058054924,16.1347503662,0.0
145,0.0316326543689,47.9341583252,0.0528696961701,0.00684809079394,5.11911535263,32.6589698792,0.0
146,0.0158730167896,0.299529463053,0.0330919995904,0.00688199186698,6.31017160416,45.7947692871,0.0
147,0.0175736956298,11.2844800949,0.0386541672051,0.00243706279434,4.80534601212,49.7040748596,0.0
148,0.0219954643399,22.3076705933,0.046864464879,0.00285420753062,3.22809934616,22.2134609222,0.0
149,0.0386621318758,0.523294270039,0.0732543617487,0.0101281311363,3.63356518745,17.6185455322,0.0
150,0.0310657601804,1.29776871204,0.0503787733614,0.00448386184871,5.02459192276,40.0503768921,0.0
151,0.0146258501336,1.02314174175,0.0640969797969,0.0152790797874,4.63446760178,25.6850280762,0.0
152,0.0293650794774,6.69352674484,0.0787095576525,0.0154838692397,3.60696768761,14.6510677338,0.0
153,0.0380952395499,14.2604389191,0.0413356423378,0.0031107973773,6.37345266342,60.7862815857,0.0
154,0.0176870748401,23.4277477264,0.0277774054557,0.00198421464302,11.5663137436,179.305038452,0.0
155,0.0934240370989,90.5854949951,0.28095009923,0.054832816124,0.605371594429,-0.704358577728,0.0
156,0.0273242630064,54.0202980042,0.0496231168509,0.00725746853277,4.85277748108,27.3103752136,0.0
157,0.0318594090641,17.1368427277,0.0503934808075,0.00443482678384,4.39416980743,31.7566108704,0.0
158,0.0304988659918,15.9302005768,0.0433591157198,0.00214009406045,5.03804349899,57.8175811768,0.0
159,0.0439909286797,12.48183918,0.0775491446257,0.0136410538107,3.44197487831,12.4193325043,0.0
160,0.0329931974411,5.46351671219,0.0494068078697,0.00345917465165,4.24247789383,34.0696334839,0.0
161,0.0222222227603,10.0466194153,0.0442760065198,0.00518552772701,5.35818529129,38.2832183838,0.0
162,0.0223356001079,1.87078857422,0.0487589761615,0.00946307554841,5.55929040909,36.5074539185,0.0
163,0.100453518331,147.398757935,0.132741630077,0.0075391898863,0.971563279629,1.2586889267,0.0
164,0.0549886636436,7.35105323792,0.0579346418381,0.00373628758825,3.58899927139,24.0141677856,0.0
165,0.017346939072,0.594765901566,0.0465664826334,0.0155728356913,4.96251440048,25.4567890167,0.0
166,0.0777777805924,92.4938430786,0.0989812165499,0.00449422327802,2.12987446785,8.25812625885,0.0
167,0.0147392293438,352.175750732,0.0238876976073,0.00368369277567,6.49922943115,52.2467308044,0.0
168,0.0336734689772,10.2538414001,0.0766257420182,0.00950023531914,2.73622775078,10.3649845123,0.0
169,0.028231292963,532.585632324,0.11156424135,0.0244169682264,1.9513874054,3.97071838379,0.0
170,0.0332199558616,16.5910644531,0.0484664328396,0.0030275338795,4.18061876297,32.0990600586,0.0
171,0.0150793651119,0.433033704758,0.0365073978901,0.00894023571163,5.86877536774,38.5549125671,0.0
172,0.0394557826221,14.7883148193,0.0520632937551,0.0032812433783,5.25689125061,40.4054603577,0.0
173,0.0249433107674,7.54419565201,0.0419714711607,0.00271733733825,4.24081420898,40.0520477295,0.0
174,0.0543083883822,34.2391624451,0.152484804392,0.0333001762629,1.35407531261,0.810790061951,0.0
175,0.0270975064486,4.24153423309,0.0391903594136,0.00402759946883,8.30184936523,84.5233535767,0.0
176,0.0157596375793,0.4906937778,0.0499943383038,0.0147860553116,4.55623674393,22.7845497131,0.0
177,0.0269841272384,6.33912467957,0.0787696242332,0.0126059222966,2.21025252342,4.94998836517,0.0
178,0.0244897957891,44.5346183777,0.0362458191812,0.00153373763897,5.15814399719,58.8439331055,0.0
179,0.0412698425353,8.91124916077,0.0699362903833,0.00732539501041,3.57472705841,18.6139717102,0.0
180,0.0167800448835,29.3459415436,0.034419041127,0.00227167317644,4.55619955063,44.9525527954,0.0
181,0.0448979586363,140.214691162,0.0971874818206,0.0155574120581,2.91289806366,12.4910306931,0.0
182,0.0306122452021,153.695465088,0.0930395573378,0.0168946180493,2.41298103333,6.75813865662,0.0
183,0.0291383229196,20.9433994293,0.0466635487974,0.00357512081973,3.7571451664,23.1958007812,0.0
184,0.0386621318758,161.981002808,0.169586345553,0.0339804291725,0.737718760967,-0.791736841202,0.0
185,0.0218820869923,34.2773132324,0.0361361689866,0.00467030424625,6.31198120117,50.2679023743,0.0
186,0.0371882095933,170.970657349,0.108278103173,0.03006003052,2.56796574593,6.2541809082,0.0
187,0.0317460335791,1.44864761829,0.0751530826092,0.0105410832912,3.27388906479,15.1965427399,0.0
188,0.0281179137528,185.753799438,0.104741640389,0.0247124973685,1.65496981144,1.6344408989,0.0
189,0.0138321993873,0.171302393079,0.0452234894037,0.01489745453,4.63717889786,22.3443603516,0.0
190,0.0649659857154,163.412628174,0.161671489477,0.0278399530798,1.24741113186,0.738505363464,0.0
191,0.0339002273977,60.0693778992,0.089258402586,0.017129983753,2.38776016235,5.62816238403,0.0
192,0.026190476492,10.3382062912,0.0346588157117,0.0020242491737,8.20386791229,114.868080139,0.0
193,0.0448979586363,81.0694580078,0.0916637554765,0.00601211003959,1.74563336372,4.32800674438,0.0
194,0.0205215420574,0.742054104805,0.0397699698806,0.00993765797466,5.95748853683,39.5921821594,0.0
195,0.0343537405133,150.630432129,0.166272953153,0.0351815856993,0.926716506481,-0.314317703247,0.0
196,0.027891157195,52.4979095459,0.102881602943,0.0228604134172,1.82848608494,2.83164691925,0.0
197,0.0204081628472,0.321876615286,0.0584256276488,0.0126982890069,4.63628196716,25.6544914246,0.0
198,0.0236961450428,3.37954306602,0.0433761849999,0.00339708058164,7.09554719925,70.5381393433,0.0
199,0.0298185944557,12.6849308014,0.223895460367,0.0595010258257,0.746808886528,-0.746839761734,0.0
200,0.0222222227603,5.79107475281,0.0699219554663,0.0191080439836,3.47584438324,12.4782428741,0.0
201,0.0172335598618,123.257575989,0.0415518544614,0.00754718063399,5.4820523262,33.006816864,0.0
202,0.0253968257457,8.02994728088,0.0654657334089,0.0130424108356,4.38091564178,23.5290260315,0.0
203,0.0171201806515,212.010681152,0.045811444521,0.00602495390922,3.85880279541,18.3507442474,0.0
204,0.0179138313979,102.406654358,0.0825442373753,0.0212605614215,2.61184120178,6.42590904236,0.0
205,0.0538548752666,4.3328537941,0.0975116789341,0.00757498573512,1.43101799488,4.12040328979,0.0
206,0.025850340724,201.808258057,0.0892111137509,0.0173528958112,2.32730388641,5.47418308258,0.0
207,0.0277777779847,21.2181930542,0.030082911253,0.00167393148877,9.70848655701,138.890823364,0.0
208,0.0201814062893,0.480967670679,0.0341135859489,0.00557070225477,6.51175737381,51.5333557129,0.0
209,0.0301587302238,104.439483643,0.0537629052997,0.00673191435635,5.42655897141,39.9373130798,0.0
210,0.0515873022377,8.33815574646,0.0591466575861,0.00287737813778,3.0127146244,25.1838722229,0.0
211,0.0565759651363,165.749786377,0.127662405372,0.0226370058954,1.62066245079,2.18810129166,0.0
212,0.0206349212676,80.3692855835,0.0553817600012,0.00548605527729,2.80714273453,11.1232404709,0.0
213,0.0132653061301,6.26007890701,0.0458910502493,0.0122606242076,4.53496360779,22.7593231201,0.0
214,0.0158730167896,41.4852561951,0.144107758999,0.0489211082458,1.60005271435,1.61231040955,0.0
215,0.0267573688179,46.4402122498,0.0602612905204,0.00564628699794,3.02385473251,13.0370235443,0.0
216,0.0239229016006,34.6443061829,0.0449471287429,0.00625526160002,4.72464418411,28.1757144928,0.0
217,0.0283446703106,23.3027076721,0.0803216993809,0.0212820898741,2.50656223297,5.74772262573,0.0
218,0.0870748311281,5.88555049896,0.205464988947,0.0372819527984,1.25549590588,0.669154167175,0.0
219,0.0276643987745,9.85071372986,0.0852807313204,0.0186024773866,2.52504038811,6.32203006744,0.0
220,0.023469388485,21.8679580688,0.0357487946749,0.00174808653537,4.74280738831,49.9947662354,0.0
221,0.0263038557023,1.16222238541,0.0524092949927,0.00960379838943,4.57416725159,25.2535648346,0.0
222,0.0263038557023,64.7676544189,0.0452065765858,0.00423179054633,5.6799955368,49.5204315186,0.0
223,0.0454648509622,73.871887207,0.210041835904,0.0553078316152,1.34935235977,0.965856075287,0.0
224,0.0243764165789,5.71644353867,0.0464782752097,0.00587240234017,4.23029708862,23.4976844788,0.0
225,0.0281179137528,25.1574707031,0.0772585496306,0.0216099619865,2.57089328766,5.91094112396,0.0
226,0.0213151928037,3.37275218964,0.0317154638469,0.00185593788046,8.12546825409,119.403656006,0.0
227,0.0565759651363,237.153015137,0.117820858955,0.0200125612319,1.71551406384,2.78471422195,0.0
228,0.0748299285769,6.78430271149,0.158342897892,0.0331813842058,1.61770951748,2.09577560425,0.0
229,0.0700680240989,77.084487915,0.179178416729,0.0276751425117,0.58130043745,-0.797159194946,0.0
230,0.0625850334764,80.0118255615,0.102942891419,0.0107421800494,2.4679787159,8.3167181015,0.0
231,0.0393424034119,73.2811965942,0.0402725785971,0.00102400849573,4.60321187973,88.325088501,0.0
232,0.0308390017599,60.2263069153,0.125552013516,0.0266356728971,1.77210891247,2.47834014893,0.0
233,0.0204081628472,174.10925293,0.045185379684,0.00617911526933,4.22815227509,21.9569015503,0.0
234,0.027891157195,43.5452156067,0.0375186763704,0.00191938749049,7.36090803146,92.8077545166,0.0
235,0.0383219942451,79.2629165649,0.0515663810074,0.00311761675403,4.37439823151,31.0786895752,0.0
236,0.0558956898749,4.72971057892,0.065835557878,0.00307276262902,4.22822999954,34.3784942627,0.0
237,0.0195011328906,2.44831299782,0.0406101234257,0.0100165652111,6.04826259613,39.9188232422,0.0
238,0.0780045315623,540.075439453,0.163974329829,0.0287493690848,1.35100293159,1.29045772552,0.0
239,0.0320861674845,77.358505249,0.0502514988184,0.00773439463228,5.8987660408,42.2809104919,0.0
240,0.0408163256943,51.7976455688,0.13818345964,0.0273616928607,1.33218812943,0.858660697937,0.0
241,0.0292517002672,6.574010849,0.0402393788099,0.00369041971862,6.0461935997,51.3672180176,0.0
242,0.0515873022377,7.21088218689,0.0654670372605,0.00670031597838,4.35396671295,30.5208702087,0.0
243,0.0376417227089,166.896469116,0.10065549612,0.0221434384584,2.08455586433,3.87695789337,0.0
244,0.0396825410426,243.21333313,0.0493061095476,0.00221615540795,4.4077129364,31.7339515686,0.0
245,0.0230158735067,2.21588301659,0.033041048795,0.00226624426432,9.907787323,132.989852905,0.0
246,0.0180272106081,41.2039146423,0.101651094854,0.0257982034236,2.11627650261,3.77995204926,0.0
247,0.0269841272384,4.1643538475,0.0393966622651,0.00359098124318,7.54559516907,75.6466140747,0.0
248,0.00736961467192,294.402618408,0.0901869907975,0.0247577726841,2.08291268349,3.7210688591,0.0
249,0.0198412705213,18.5634002686,0.0406934991479,0.00579403666779,5.27765607834,33.8449020386,0.0
250,0.0320861674845,261.429046631,0.0533713698387,0.00444068200886,3.97401332855,24.8564434052,0.0
251,0.0200680270791,39.5117759705,0.0365611724555,0.00351116806269,5.51944303513,43.8372077942,0.0
252,0.0574829913676,271.769348145,0.138683319092,0.0172749180347,1.16215467453,0.880373954773,0.0
253,0.0155328800902,0.217236459255,0.0533963479102,0.0150478584692,4.52920627594,21.7571868896,0.0
254,0.0132653061301,24.3234958649,0.0243090316653,0.00111950305291,11.3675937653,236.889785767,0.0
255,0.0369614511728,0.429535508156,0.0456120744348,0.00730380276218,5.98402738571,40.9292182922,0.0
256,0.0267573688179,3.18024349213,0.0552412234247,0.00548343732953,4.98131465912,40.671169281,0.0
257,0.0327664390206,126.33883667,0.0861452892423,0.0128176882863,2.24588108063,5.3292427063,0.0
258,0.017006803304,0.780064880848,0.0292006935924,0.00475994776934,7.44688034058,65.9088134766,0.0
259,0.0137188211083,0.113029770553,0.0446604788303,0.0151560408995,4.57983255386,22.0420207977,0.0
260,0.0273242630064,23.9378299713,0.0459621362388,0.00475009158254,5.86762905121,45.2810173035,0.0
261,0.0639455765486,122.229194641,0.121371842921,0.0142671018839,1.24097859859,0.977682828903,0.0
262,0.0159863941371,24.8406162262,0.0251221787184,0.00110316672362,7.47172546387,136.597640991,0.0
263,0.0402494333684,1.08482289314,0.0443761944771,0.00467527192086,6.77641010284,60.903137207,0.0
264,0.0582766458392,83.4015579224,0.109798796475,0.0191874336451,2.22136068344,4.91152620316,0.0
265,0.030272109434,64.4663085938,0.0912274643779,0.022010775283,2.33039736748,5.16510772705,0.0
266,0.0224489793181,1.32309186459,0.0382769480348,0.00594432139769,6.15650272369,44.067741394,0.0
267,0.0179138313979,301.680297852,0.0364627949893,0.0037264614366,4.69263696671,31.5464477539,0.0
268,0.0219954643399,26.4942550659,0.163101509213,0.0444635748863,1.21725678444,0.173217058182,0.0
269,0.0150793651119,13.1599369049,0.0266028493643,0.00161845772527,7.53838682175,110.185577393,0.0
270,0.0460317470133,3.27169251442,0.0700379535556,0.00705570587888,3.30797696114,14.3425540924,0.0
271,0.0348072573543,21.422044754,0.0401426590979,0.00239798100665,5.48090982437,53.8721733093,0.0
272,0.034693878144,5.33471536636,0.0480140559375,0.00203586486168,5.91491222382,69.6131668091,0.0
273,0.0224489793181,2.70768666267,0.0400101691484,0.0047413171269,6.84900045395,58.1638526917,0.0
274,0.021428572014,1.6424125433,0.0989921540022,0.0252189785242,2.2501540184,4.83285665512,0.0
275,0.0410430841148,39.4837989807,0.0436866693199,0.00253935530782,6.88900470734,69.0609054565,0.0
276,0.023809524253,5.75712060928,0.0407568253577,0.00485043553635,5.84323740005,43.0562744141,0.0
